id,text,label
227,自動 車 後退 さ せる とき シート ベルト つけ なく よい,1
228,走行 中 速度 速い 注視 点 遠く なり 近く 見え なく なる,1
229,トンネル 内 通行 する とき 方向 指示 器 つける 非常 点滅 表示 灯 つける よう に する,0
230,本線 車 道 入ろう する とき 前方 車 後方 くる 車 気 つけ なけれ なら ない,1
231,本線 車 道 出る とき 減速 車線 通り 感覚 たよら ず 速度 計 確かめ 速度 落とす,1
232,霧 日 早め に ライト つける 上向き し た 方 見とおし よく きく,0
233,信号 機 ない 踏切 その 手前 一時 停止 し 窓 あけ 目 耳 左右 安全 確かめる,1
234,走行 中 後車 追い越さ れる とき 速度 下げ なけれ なら ない,0
235,右 左折 する 場合 必ず 徐行 し なけれ なら ない,1
236,こう配 急 な 坂 車 輪 止め すれ 駐車 する こと できる,0
237,進路 前方 障害 物 ある とき あらかじめ 一時 停止 減速 し 対向 車 道 ゆずる,1
238,長 時間 運転 続ける とき 2 時間 1 回 運転 やめ 休息 とる よう に する,1
239,高速 自動 車 国道 通行 中 故障 し た 昼間 で あっ た で 路側 帯 入れ 止め 非常 点滅 表示 灯 つけ た,0
240,駐車 場 車庫 自動 車 専用 出入り 口 3 メートル 以内 場所 駐車 し なら ない,1
241,追い越し 中 追い越す 車 間 なるべく 接近 する よう に し 追い越す,0
242,高速 道路 走行 中 前方 交通 渋滞 し ノロノロ 運転 なっ しまっ た で やむ 得 ず 路側 帯 通行 し た,0
243,故障 車 ロープ 等 けん引 する とき けん引 する 車 故障 車 間 5 メートル 以内 する,1
244,坂道 狭い 道路 車 行き違う とき 待避 所 ある とき お 互い 車 優先 権 生じ ない で 状況 応じ どちら 先 待避 所 入り お 互い ゆずり合っ 通行 する 交通 マナー で ある,1
245,下り坂 走行 する とき エンジン ブレーキ かける エンジン スイッチ 切っ た 方 よい,0
246,住宅 街 見とおし きか ない 交差 点 近づい た いつ 子供 飛び出し くる 分から ない で あらかじめ 警音 器 鳴らし 速度 落とし 通行 し た,0
247,エンジン とめ 二 輪 車 押し 歩く とき 横断 歩道 歩道 通行 でき ない,0
248,止まっ いる 通学 通園 バス そば とおる とき 保育 士 児童 付き添っ い た で 徐行 し ない 側方 通っ た,0
249,自転 車 横断 帯 直前 停止 し いる 車 あっ 進路 前方 横断 し いる 自転 車 見え ない とき その まま 通行 し よい,0
250,追い越し しよう する とき 必ず 警音 器 鳴らさ なけれ なら ない,0
251,前方 混雑 ため 踏切 内 停止 する こと なる おそれ あっ た 警報 機 鳴っ い ない で その まま 進入 し た,0
252,狭い 道路 広い 道路 いる とき 徐行 し 広い 道路 通行 する 車 進行 妨げ ない よう に する,1
253,夜間 横断 歩道 近づい た 時 ライト 光 横断 歩道 横断 する 人 見え なかっ た 対向 車 ライト 歩行 者 見え なく なる こと ある で 横断 歩道 手前 停止 できる よう に 十分 速度 落とし 進行 し た,1
254,通行 し いる 道路 優先 道路 で あれ 横断 歩道 手前 30 メートル 以内 追い越し よい,0
255,マニュアル 車 運転 中 やむ 得 ず 急 ブレーキ かける とき クラッチ ブレーキ 同時 踏みこむ,0
256,自動 車 急 に 止まれ ない で 前車 距離 速度 考え 運転 し なけれ なら ない,1
257,車 働く 制動 距離 遠心 力 速度 2 倍 なれ ほぼ 4 倍 なる,1
258,ガソリン スタンド 出る とき 誘導 員 合図 あっ た で 徐行 し 歩道 横切っ た,0
259,路線 バス 等 優先 通行 帯 通行 中 後方 通園 バス 接近 し き た で 他 車線 進路 変え た,1
260,信号 機 青色 進め で ある 前方 交通 関係 なく 直ちに 発進 する,0
261,速度 一定 で あれ 路面 状態 関係 なく 停止 距離 常 同じ で ある,0
262,交通 混雑 し いる 交差 点 さしかかっ た とき 反対 方向 き た 車 右折 しよう し き た 直進 優先 だ その まま 進行 し 交差 点 内 停止 し た,0
263,自動 車 乗車 定員 検査 証 記載 さ れ いる 乗車 定員 運転 者 加え た もの いう,0
264,車 運転 する 場合 ハンドル 持っ た とき ひじ 少し まがっ い なら ない,0
265,日常 点検 とき 方向 指示 器 不良 で あっ 手 よる 合図 できる で その まま 運転 し よい,0
266,対面 する 信号 機 灯火 黄色 点滅 とき 他 交通 注意 し 進行 し よい,1
267,オートマチック 車 駐車 する とき 道路 状態 時間 関係 なく チェンジ レバー P 入れる,1
268,明る さ 急 に 変わる 視力 急激 に 低下 する で トンネル 入る 前 速度 落とし た,1
269,右折 しよう する とき 交差 点 直前 道路 中央 寄ら なけれ なら ない,0
270,非常 信号 用 具 赤色 灯 発炎 筒 普通 自動 車 備えれ よい,0
271,右 カーブ 走行 する とき 車 右側 飛び出そう する 力 働く,0
272,自動 二 輪 車 運転 し トンネル 出よう する とき 出口 付近 強い 横風 吹い いる 場合 ある で 前 もっ 前かがみ なっ 運転 する,0
273,車 内輪 差 自動 車 右左折 する とき 後輪 前輪 外側 通る こと いう,0
274,歩道 路側 帯 ない 道路 通行 する とき 路肩 路端 0 5 メートル 以内 はみ出し なら ない,1
275,走行 中 パンク し た とき 急 ブレーキ さけ ハンドル しっかり にぎり ブレーキ 断続 的 に 踏む,1
276,夜間 対向 車 行き違う とき 前 照灯 減光 する 下向き する,1
277,乾燥 し た 路面 タイヤ 新しい とき 時速 40 キロメートル で 約 20 メートル 時速 80 キロメートル で 約 80 メートル 車間 距離 必要 で ある,1
278,自転 車 横断 帯 手前 き た とき 進路 前方 自転 車 立ち止まり 自動 車 方 見 分かっ いる 状態 だっ た で 徐行 し 通過 し た,0
279,本線 車 道 入ろう する 緊急 自動 車 本線 車 道 通行 し いる 一般 自動 車 優先 する,0
280,走行 中 大 地震 発生 し た で 急 ハンドル 急 ブレーキ さけ 左側 停止 し すぐ 車 離れ た,0
281,運転 免許 第 一 種 運転 免許 第 ニ 種 運転 免許 仮 運転 免許 三 つ 区分 さ れ いる,1
282,車両 通行 帯 ない 道路 原則 し 普通 自動 車 中央 寄り 部分 通行 し なけれ なら ない,0
283,高速 自動 車 国道 おけ る 自動 車 最高 速度 車種 関係 なく 100 キロメートル毎時 で ある,0
284,初心 運転 者 夜間 走行 する とき 室内 灯 つけ た 方 よい,0
285,交差 点 右折 しよう し た とき 対向 車 右折 車 かげ 自動 二 輪 車 見え た 速度 おそく 遠く 見え た で その まま 通行 し た,0
286,走行 中 オーバーヒート し た とき 直ちに エンジン 止め 冷却 水 補充 する,0
287,左右 見通し きか ない 交差 点 信号 機 ある 場合 優先 道路 除く 通行 する 車 徐行 し なけれ なら ない 状況 応じ 一時 停止 し 通行 する,1
288,路線 バス 発進 合図 し 動き 出し た 警音 器 鳴らし 前者 続い これ 追い越し た,0
289,二 輪 車 ぬかるみ 等 通る とき 低速 ギア し スロットル 速度 一定 し ブレーキ かけ 急 加速 し し ない よう に する,1
290,高速 道路 通行 する とき タイヤ 空気 圧 一般 道路 場合 やや 高め に する,1
291,走行 中 車 左 前方 子供 い た 路側 帯 内 だっ た で その まま 速度 通行 し た,0
292,雨 路面 走る とき タイヤ すり減っ いる とき 路面 タイヤ 摩擦 大きく 停止 距離 短かく なる,0
293,夜間 横断 歩道 近づい た とき ライト 光 歩行 者 見え ない とき 横断 する 人 い ない こと 明らか で ある 車 その まま 進行 し よい,0
294,近く 交差 点 ない 道路 緊急 自動 車 近づい き 道 譲る 場合 道路 左側 寄れ 必ず 一時 停止 する 必要 ない,1
295,二 輪 車 カーブ 回る とき その 手前 直線 部分 あらかじめ 十分 速度 落とす,1
296,高速 道路 加速 車線 本線 車線 入ろう し た 本線 車 道 交通 量 混雑 し 入れ なかっ た で 路側 帯 入り ゆっくり 進行 し 本線 車 道 通行 し いる 車 すき間 確認 し 合流 し た,0
297,自動 車 荷物 積ん だ とき 方向 指示 器 見え なく 手 よる 合図 他 車 見 確認 できれ 運転 し よい,0
298,夜間 前車 後部 灯火 赤 ランプ 急 に 明るく なっ た とき 前車 ブレーキ かけ た 考え よい,1
299,後退 する とき 手 合図 腕 車 外 出し 斜め のばし 手のひら うしろ 向け その 腕 左右 動かす,0
300,スーパーマーケット 駐車 場 入る とき 誘導 員 合図 あっ た で 徐行 し 歩道 横切っ た,0
301,黄色 線 区画 さ れ た 車両 通行 帯 進路 変更 できる 場合 横断 する とき で ある,0
302,踏切 で 車 故障 し た とき 発煙 筒 すぐ 使用 する で なく 列車 見え 使用 する よい,0
303,交差 点 直進 しよう し 図 よう に 矢印 方向 進行 中 A 地点 前方 信号 青色 黄色 変わっ た とき 急 停止 し なけれ なら ない,0
304,道路 平行 し 駐車 し いる 車 右側 停車 できる 駐車 でき ない,0
305,エンジン かかっ いる い ない かかわら ず 原動 機 付 自転 車 自動 二 輪 車 側 車 付 除く 押し 歩く とき 歩行 者 し 扱わ れる,0
306,交差 点 右折 しよう する とき 交差 点 中心 すぐ 外側 徐行 し まわる,0
307,同一 方向 三 つ 車両 通行 帯 ある 道路 普通 乗用 車 最も 右寄り 通行 帯 通行 し なけれ なら ない,0
308,路線 バス 等 専用 通行 帯 ある 道路 車 小型 特殊 自動 車 原動 機 付 自転 車 軽 車両 除く 左折 する 場合 ほか その 車両 通行 帯 通行 し なら ない,1
309,進路 変更 する ため 加速 する 必要 ある とき 定め られ た 速度 こえ 運転 し 問題 ない,0
310,転回 する 場合 転回 しよう する 30 メートル 手前 地点 合図 し なけれ なら ない,1
311,軌道 敷 内 原則 し 通行 でき ない 右折 横断 等 とき 横切る こと し よい,1
312,オートマチック 車 エンジン 始動 直後 エアコン 作動 時 エンジン 回転 数 低く なる で アクセル ふん かける,0
313,雨降り とき 夜間 視界 悪い で 前車 見える よう に できる 接近 し 運転 する,0
314,バス 路面 電車 停留 所 10 メートル 以内 いつ 駐 停車 禁止 さ れ いる,0
315,原動 機 付 自転 車 自動 二 輪 車 ブレーキ 前後 輪 同時 かける 危険 で ある,0
316,ブレーキ 液 中 空気 はいる ペダル 踏ん だ とき スポンジ 踏ん だ よう な 感じ し ブレーキ 効き 悪い,1
317,道路 片側 障害 物 ある ところ 対向 車 行きちがう とき 障害 物 ある 側 車 常 優先 する,0
318,夜間 昼間 交通 量 少ない で 速度 出し 走行 し た 方 よい,0
319,横断 歩道 自転 車 横断 帯 その 手前 20 メートル 以上 離れ た 場所 追い越し 追い抜き し よい,0
320,盲導 犬 連れ 歩い いる 人 い た で 注意 うながす ため 警音 器 鳴らし 徐行 し 通行 し た,0
321,発進 する とき 合図 あれ たとえ すぐ 後方 車 近づい き 進路 ゆずっ くれる で 発進 し よい,0
322,車両 通行 帯 ある 道路 指定 さ れ た 区分 従っ 通行 し いる とき 緊急 自動 車 近づい その まま 進行 し よい,0
323,正面 信号 黄色 点滅 し いる とき 停止 位置 一時 停止 し た うえ 他 交通 注意 し 進行 し なけれ なら ない,0
324,上り坂 頂上 付近 前 自動 車 速度 遅い とき 追い越し よい,0
325,踏切 内 通行 する とき 歩行 者 対向 車 注意 し できる 左側 寄っ 通行 する,0
326,後車 追い越さ れる とき 追い越し 終わる 速度 あげ なら ない,1
327,停車 し いる 通学 通園 バス 追いつい た 安全 だっ た で 30 キロメートル毎時 速度 落とし 通行 し た,0
328,かぜ薬 頭痛 薬 服用 し た とき 集中 力 なくなり ねむく なっ する で 運転 し ない よう に する,1
329,エンジン 過熱 し た とき すぐ エンジン スイッチ 切り ラジエータ キャップ 外す よい,0
330,原動 機 付 自転 車 積み荷 荷台 幅 長 さ こえ 積ん なら ない,0
331,霧 日 早め に 前 照灯 つける 下向き する 路面 反射 する で 上向き よい,0
332,高速 道路 通行 する とき ファン ベルト 張り 一般 道路 走行 する とき 強め に 張る,0
333,他 車 追い越す とき 交通 量 少ない とき 前車 左側 追い越し よい,0
334,二 輪 車 運転 する とき 体 露出 多く し なるべく 目立ち やすい 服装 する,0
335,内輪 差 ハンドル あそび いう,0
336,交通 整理 行なわ れ い ない 交差 点 交差 する 道路 幅 同じ とき 右方 交差 点 はいる 車 優先 する,0
337,一方 通行 道路 道路 中央 右 部分 はいっ 通行 する こと できる,1
338,高速 道路 加速 車線 本線 車線 入ろう する 場合 本線 車線 走行 し いる 前方 車 後方 車 注意 し なけれ なら ない,1
339,本線 車 道 走行 中 右側 白線 踏む よう に 通行 帯 右寄り 通行 する,0
340,本線 車 道 故障 し た とき 車 路側 帯 左側 沿う よう に 止め 非常 点滅 表示 灯 つけ トランク ボンネット あげ 駐車 位置 はっきり 示せ よい,0
341,仮 免許 講習 する とき 同乗 する 指導 者 その 自動 車 運転 できる 免許 うけ い た 期間 3 年 以上 また 二 種 免許 受け いる 者 で あれ よい,1
342,初心 者 マーク つけ た 車 追い越そう し た とき 対向 車 はみ出し き た で 衝突 さける ため やむ 得 ず 割り込ん だ,1
343,速度 2 倍 なれ 制動 距離 遠心 力 4 倍 速度 3 倍 なれ 制動 距離 遠心 力 9 倍 なる,1
344,他 車 直後 進行 する とき その 車 動き よく 見える よう に 前 照灯 上向き し た 方 よい,0
345,前車 右左折 しよう し 合図 し た とき 急 ブレーキ 急 ハンドル 避け なけれ なら ない 場合 ほか その 車 進路 妨げ なら ない,1
346,走行 中 車間 距離 その 時 道路 速度 応じ た 停止 距離 同じ で ある,1
347,左折 する とき 内輪 差 生じる 右折 とき 生じ ない,0
348,交通 事故 等 おき た とき 発煙 筒 高速 道路 使用 し よい 一般 道路 禁止 し いる,0
349,舗装 道路 雨 降り はじめ 最も すべり やすい,1
350,大 地震 発生 し た とき 車 置い 避難 する とき できる 道路 外 停止 さ せる,1
351,交通 事故 起き た とき 過失 大きい 方 警察 届け なけれ なら ない,0
352,車 乗車 する 前 運転 者 車 前後 車 下 人 い ない 確かめる よう に する,1
353,初心 運転 者 普通 貨物 自動 車 運転 する とき 初心 者 マーク つけ なく よい,0
354,交通 量 少ない とき 他 道路 利用 者 迷惑 かける こと ない で 自分 通行 利便 考え 運転 し よい,0
355,横断 歩道 近づい た とき 横断 歩道 端 い た 歩行 者 渡り そう ない 感じ た で その まま 通行 し た,0
356,山道 まがりくねっ いる ところ 通行 する とき 見とおし きく ところ で あれ 右側 はみ出し よい,0
357,タイヤ チェーン 前後 駆動 輪 関係 なく 後輪 つける もの で ある,0
358,ラジエータ ファン ベルト いずれ エンジン 過熱 防ぐ 役目 し いる,1
359,横断 歩道 横断 する 人 い ない とき 追い越し 追い抜き し よい,0
360,歩行 者 又 自転 車 そば 通行 する とき その 間 1 メートル 以上 間 あける また 徐行 し なけれ なら ない,1
361,総 排気 量 660 cc 以下 普通 貨物 自動 車 積荷 地上 3 8 メートル 高 さ 積ん よい,0
362,歩道 路側 帯 ない 道路 駐停車 する 場合 左端 0 75 メートル あけ おか なけれ なら ない,0
363,信号 機 ない 踏切 遮断 機 あがっ い 車 その 直前 一時 停止 し 安全 確認 し 通る,1
364,車両 通行 帯 ない トンネル 通行 し いる 普通 自動 二 輪 車 進路 変える こと なく 前方 通行 し いる 車 側方 通っ 前方 出 た,1
365,車両 通行 帯 黄色 線 区画 さ れ いる ところ 進路 変更 禁止 さ れ いる タクシー 客 乗せる ため で あれ 黄色 線 関係 なく 進路 変更 できる,0
366,一方 通行 道路 右折 する とき できる 限り 道路 右側 端 寄り 交差 点 中心 内側 徐行 する,1
367,道路 通行 する とき 相手 立場 たち 思いやり 気持ち 持っ 運転 する こと 大切 で ある,1
368,夜間 横断 歩道 近づい た とき 前 照灯 光 で 横断 する 歩行 者 見え ない とき 横断 する 人 い ない こと 明らか で ある その まま 速度 進行 し よい,0
369,一方 通行 車 中央 右 部分 はいっ 通行 する こと できる,1
370,日常 点検 ブレーキ オイル 冷却 水 リザーバ タンク 内 量 規定 範囲 内 ある 点検 し なけれ なら ない,1
371,歩行 者 用 道路 とくに 許可 受け た 車 通行 できる 許可 なく 徐行 すれ 通行 する こと できる,0
372,追い越し 禁止 場所 自動 車 軽 車両 以外 車両 追い越し なら ない,1
373,踏切 近づい た とき 表示 する 信号 青色 で あっ た で 停止 する こと なく 通過 し た,1
374,遠心 力 大き さ 車 積み荷 重い 小さく 作用 する,0
375,こう配 急 な 坂 上り下り 共 停車 駐車 し なら ない,1
376,駐車 禁止 場所 車 右側 3 5 メートル 以上 余地 あれ 左側 端 寄せ 駐車 し よい,0
377,この 路側 帯 車 駐停車 禁止 さ れ いる 軽 車両 通行 する こと できる,0
378,駐車 禁止 場所 で 運転 者 車 離れ 5 分 以内 戻れ 駐車 違反 なら ない,0
379,この 図 交通 整理 行なわ れ い ない 道幅 同じ 交差 点 入ろう し いる 二 輪 車 優先 し 通行 できる,1
380,路線 バス 専用 通行 帯 道路 左端 指定 さ れ い た 左折 する ため その 通行 帯 入っ た,1
381,車 他人 貸し 事故 起き た とき 貸し た 方 責任 ない 借り た 方 責任 ある,0
382,横断 歩道 ない 交差 点 付近 近づい た とき 進路 前方 歩行 者 横断 し い た 横断 歩道 ない ところ 車 方 優先 する 一時 停止 徐行 し なく よい,0
383,昼間 濃い 霧 中 50 メートル 後方 見え ない 場所 駐停車 する とき 駐車 灯 尾灯 等 つける,1
384,白い つえ 持っ た 人 子供 そば 通る とき 警音 器 注意 うながし 通行 する,0
385,横断 歩道 手前 30 メートル 以内 追い越す とき 限り 前者 側方 通過 する こと できる,0
386,積載 物 重量 原動 機 付 自転 車 30 kg 普通 自 二 輪 大型 自 二 輪 60 kg 積ん よい,1
387,前方 交差 点 交通 混雑 ため 警察 官 信号 機 異なる 手 信号 し い た 前方 信号 青 で あれ 他 交通 注意 し 進行 する こと できる,0
388,普通 乗用 自動 車 追いつか れ た 普通 貨物 自動 車 道路 中央 寄り 寄っ 後車 進路 ゆずっ た,0
389,追い越し する とき 後車 追い越し 始め いる よう な とき 追い越さ ない よう に する,1
390,大型 免許 普通 自動 二 輪 車 運転 する こと できる,0
391,交差 点 左折 する とき 横断 歩道 通行 し いる 歩行 者 車 方 見 立ち止まっ た で 徐行 し 通行 し た,0
392,自動 二 輪 車 追い越そう し いる 普通 貨物 自動 車 普通 乗用 車 追い越し 始め た,0
393,交差 点 手前 対面 する 信号 黄色 灯火 とき 車 原則 し 停止 位置 先 進ん なら ない,1
394,停留 所 路線 バス 発進 合図 し た とき 後方 続く 車 警音 器 鳴らし 速やか に 追い越す,0
395,この 図 A 車 停止 し いる B 車 横 通過 する とき C 位置 一時 停止 し なけれ なら ない,1
396,故障 自動 車 ロープ 等 けん引 する とき けん引 する 車 故障 車 間 10 メートル 以内 保ち ロープ 中間 赤布 つけ なけれ なら ない,0
397,自転 車 そば 通る とき 自転 車 間 安全 な 間隔 あける 徐行 する 注意 必要 で ある,1
398,乗車 定員 5 人 普通 乗用 車 こども 12 才 未満 乗せる 場合 6 人 乗せ よい,1
399,マニュアル 車 オートマチック 車 比べ エンジン ブレーキ 効果 大きい,1
400,路線 バス 優先 通行 帯 ある 道路 一般 車 通行 する 車線 交通 量 少なく 又 バス 通行 し い なかっ た で 優先 通行 帯 通行 し た,1
401,高速 道路 長 時間 高速 で 走る 速度 感 まひ し 速度 超過 なり がち な で 速度 計 確かめる,1
402,交差 点 近づき 対面 する 信号 赤色 点滅 し いる とき 必ず 停止 位置 一時 停止 し 安全 確かめる,1
403,片側 崖 なっ いる せまい 道路 行き違う とき 崖側 車 一時 停止 し 道 ゆずる,1
404,優先 道路 走行 中 車 交差 する 道路 優先 道路 入ろう する 車 あっ 必ず 一時 停止 する 速度 落とす こと なく その まま 進行 すれ よい,0
405,白色 つえ 持っ た 人 こども 歩い いる 場合 車 間 1 メートル 余地 あれ 徐行 し なく よい,0
406,ハンドル あそび 全く ない 方 よい,0
407,同乗 者 車 降りる 際 ドア 不 用意 開け た こと よっ 交通 事故 発生 し た とき その 同乗 者 注意 おこたっ た 運転 者 責任 及ぶ で 運転 者 同乗 者 ドア 不 用意 開け ない よう に 注意 し なけれ なら ない,1
408,同一 方向 三 つ 通行 帯 ある 道路 最も 右側 車線 追い越し ため あけ おけ 他 車線 車 速度 関係 なく どの 車線 通行 し よい,0
409,自分 通行 し いる 車両 通行 帯 内側 黄色 線 引か れ いる とき 黄色 線 こえ 進路 変更 でき ない 外側 黄色 線 ある とき 進路 変え よい,1
410,前方 自転 車 追い越そう し た 左右 ふらつい おり 危険 予測 さ れ た で 危険 避ける ため やむ 得 ず 警音 器 鳴らし た,1
411,道路 曲がり角 付近 見通し 効く 場合 で あっ 徐行 し なけれ なら ない,1
412,前車 追い越し 左 進路 変える とき 左側 方向 指示 器 出し 前者 前方 出 たら すぐ 左 進路 変える,0
413,初心 者 マーク 高齢 者 マーク つけ た 車 走行 し いる とき どんな とき その 車 幅寄せ し 割り込ん なら ない,0
414,前面 ガラス マスコット 類 下げ 後部 窓 カーテン 取り付け し ない よう に する,1
415,普通 免許 受けれ 免許 受け いる 期間 関係 なく 普通 仮 免許 練習 する 人 同乗 指導 する こと できる,0
416,交差 点 内 通行 し いる とき 緊急 自動 車 接近 し き た で その 場 停止 し 緊急 自動 車 通過 する 待っ た,0
417,制動 距離 遠心 力 衝撃 力 いずれ 速度 2 倍 なれ それぞれ ほぼ 4 倍 なる,1
418,走行 中 地震 関する 警戒 宣言 発せ られ た 場合 車 置い 避難 する とき できる 道路 外 停止 さ せる,1
419,貨物 積ん だ とき 尾灯 方向 指示 器 見え ない よう な 状態 で あっ た 手 よる 合図 できる 運転 し よい,0
420,正面 衝突 おそれ 生じ た 場合 道路 外 危険 な 場所 で なく 道路 外 出る こと し なら ない,0
421,運転 者 疲れ いる とき ブレーキ かけ た とき 空走 距離 正常 な とき 比べ 長く なる,1
422,夜間 他 車 直後 追従 し 走行 する とき 前 照灯 下向き 減光 し なけれ なら ない,1
423,クレーン 故障 車 前輪 後輪 つりあげ けん引 する 場合 けん引 免許 必要 で ある,0
424,走行 中 前方 車 駐車 し おり 運転 者 乗っ いる こと 確認 し た で 安全 だ 思い その まま 速度 そば 通行 し た,0
425,道幅 明らか に 広い 道路 入り 右折 しよう し 交差 点 中心 付近 き いる とき 直進 車 左折 車 進行 し き 右折 車 優先 し 進行 する こと できる,0
426,交通 整理 行わ れ い ない 横断 歩道 手前 30 メートル 以内 自動 二 輪 徐行 し いる 車 左側 方 通過 し た,0
427,交差 点 右折 しよう する 車 対向 車 直進 車 ゆずる ため 停止 し た 停止 位置 後方 くる 車 進行 妨げ た 場合 右折 車 自分 本位 運転 言え ない,0
428,夜間 見とおし 悪い 交差 点 カーブ 手前 で 前 照灯 上向き し 点滅 し し 他 歩行 者 接近 知ら せれ 徐行 し なく よい,0
429,ブレーキ 踏み込ん だ とき ペダル 床板 つく よい,0
430,人 健康 生活 環境 害 あたえる 自動 車 排気 ガス 速度 積載 超過 関係 ない,0
431,追い越し する とき 前 車 車間 距離 できる つめ その 直近 追い越し 運転 操作 入っ た ほう よい,0
432,ビール 飲ん だ 近所 急用 でき た で 自動 車 運転 危険 だ バイク 運転 し た,0
433,緊急 自動 車 本線 車 道 入ろう し いる とき 又 出よう し いる とき その 通行 妨げ ない よう に する,1
434,道路 平行 し 駐車 し いる 車 右側 停車 できる 駐車 でき ない,0
435,クリープ 現象 オートマチック 車 停止 し いる とき ブレーキ ペダル しっかり 踏ん おか ない アクセル ペダル 踏ま なく 自動 車 走り 出す こと いう,1
436,雨天 日 運転 する とき 道路 地盤 ゆるん いる こと ある で 路肩 寄り すぎ ない よう に する,1
437,高速 自動 車 国道 自動 車 専用 道路 十分 な 幅 ある 路肩 路側 帯 あれ 車 自由 に 停車 駐車 できる,0
438,二 輪 車 押し 歩く とき エンジン とめ いれ 横断 歩道 歩道 通っ よい,1
439,合図 し た とき その 行為 終わる 合図 続け なけれ なら ない 終われ 合図 やめ なけれ なら ない,1
440,夜間 室内 灯 バス 以外 車 走行 中 つけ ない よう に する,1
441,ぬれ た 舗装 道路 走る とき タイヤ すり減っ いる とき 摩擦 力 小さく なる ため 停止 距離 長く なる,1
442,自動 車 速度 燃料 消費 量 密接 な 関係 あり 速度 低 すぎ 高 すぎ 燃料 消費 量 多く なる,1
443,交差 点 近づい た とき 警察 官 水平 に あげ た 両腕 平行 し い た A 状態 その 両腕 垂直 に あげ た で B 状態 停止 線 直前 停止 し た,1
444,歩行 者 用 道路 通行 許可 証 あれ 通行 する とき 徐行 し なく よい,0
445,車 路線 バス 優先 通行 帯 通行 できる 場合 他 通行 帯 交通 量 多く 混雑 し いる とき で ある,0
446,優先 道路 走行 中 車 交差 する 横 道路 優先 道路 入ろう する 車 あっ 必ず 停止 し ゆずる 優先 道路 通行 する 車 速度 落とす こと なく その まま 進行 すれ よい,0
447,交差 点 近づい た とき 前方 信号 青色 黄色 変わり 停止 線 距離 充分 に あっ た 急用 ため 急い い た で その まま 交差 点 通行 し た,0
448,免許 証 紛失 し 運転 資格 なくなっ た わけ ない 免許 証 さがし いる 間 運転 し よい,0
449,この 図 歩行 者 交差 点 斜め 横断 できる こと あらわし いる,1
450,黄色 灯火 点滅 信号 対面 する 歩行 者 車 他 交通 注意 し 進行 する こと できる,1
451,道路 左側 部分 幅 6 メートル 満た ない 道路 右側 部分 見とおし きか なかっ た 反対 方向 車 来る ようす なかっ た で 右側 部分 はみ出し 追い越し た,0
452,普通 自動 二 輪 大型 自動 二 輪 原付 積み荷 後方 荷台 50 cm 出し よい,0
453,駐車 禁止 で ない 道路 車 とめ た とき 車 右側 道路 幅 3 5 メートル 以上 なかっ た 運転 者 そば い 指示 し 10 分間 貨物 積みおろし 行っ た,1
454,普通 二 輪 免許 又 大型 二 輪 免許 受け 1 年 過ぎ い ない 者 二人乗り 運転 禁止 さ れ いる,1
455,同一 方向 三 つ 通行 帯 ある 道路 最も 右側 車線 追い越し ため あけ おけ 他 車線 車 速度 関係 なく どの 車線 通行 し よい,0
456,第 一 種 大型 免許 回送 する ため 大型 バス 運転 し た,1
457,自動 車 運転 中 緊急 自動 車 接近 し き た とき 近く 交差 点 ない 道路 道路 左 寄っ ゆずる,1
458,駐車 禁止 場所 で 運転 者 車 離れ ず 友人 帰り 5 分間 待っ た,0
459,暗い トンネル 前 照灯 つける 同時 方向 指示 器 つけ た まま 走行 する よい,0
460,小型 特殊 免許 原動 機 付 自転 車 運転 する こと できる,0
461,自動 二 輪 車 乗る とき ステップ 土 ふま ず のせ 足 うら 水平 に なる よう に し 足先 まっすぐ 前方 向け タンク 両ひざ しめる,1
462,タクシー 運転 中 対向 車線 側 客 乗車 申し入れ し い た で 左 矢印 よう な 転回 し た,0
463,駐車 禁止 さ れ い ない 道路 で あっ 夜間 同じ 場所 8 時間 こえ 駐車 し なら ない,1
464,警察 官 A B よう な 腕 よる 手 信号 矢印 方向 車 対し 同じ 意味 表わし いる,0
465,すべり やすい 道路 ブレーキ 踏む 空走 距離 長く なる,0
466,パーキング チケット 発給 設備 ある ところ 駐車 する とき パーキング チケット 受け たら 駐車 し いる 間 フロント ガラス 内側 見 やすい ところ 掲示 し なけれ なら ない,1
467,交通 整理 行わ れ い ない 横断 歩道 直前 停止 し いる 車 あっ 自分 車 進路 前方 歩行 者 い なけれ その まま 通過 し よい,0
468,一方 通行 道路 右折 する とき あらかじめ 道路 右側 端 寄り 交差 点 中心 内側 徐行 する,1
469,自動 車 速度 制動 距離 関係 速度 2 倍 なれ 制動 距離 ほぼ 2 倍 なる,0
470,交差 点 手前 青 信号 なっ た 前車 発進 し ない で 警音 器 鳴らし た,0
471,本線 車 道 入ろう する 車 加速 車線 十分 な 加速 する 本線 車 道 通行 し いる 車 これ ゆずら なけれ なら ない,0
472,夜間 他 車 行き違う とき 対向 車 ライト 道路 中央 付近 歩行 者 見え なく なる こと ある で 十分 に 注意 する,1
473,普通 自動 車 追いつか れ た 大型 貨物 自動 車 後車 追い越し 終わる 速度 増し なら ない,1
474,高速 自動 車 国道 故障 車 ロープ 等 けん引 し 運転 する こと でき ない,1
475,道路 まがりかど 付近 見とおし わるい とき 限り 徐行 し なけれ なら ない,0
476,右側 方向 指示 器 操作 する 右折 する とき で ある,0
